grid_id,type
grid.463844.9,Facility
grid.463845.8,Facility
grid.463846.b,Facility
grid.463847.a,Company
grid.463848.5,Facility
grid.463849.4,Facility
grid.463850.c,Facility
grid.463851.d,Facility
grid.463852.e,Facility
grid.463853.f,Facility
grid.463854.8,Facility
grid.463855.9,Facility
grid.463856.a,Facility
grid.463857.b,Facility
grid.463858.4,Facility
grid.463859.5,Facility
grid.463860.f,Company
grid.463861.e,Facility
grid.463862.d,Other
grid.463863.c,Education
grid.463864.b,Facility
grid.463865.a,Facility
grid.463866.9,Facility
grid.463867.8,Facility
grid.463868.7,Facility
grid.463869.6,Company
grid.463870.e,Facility
grid.463871.f,Facility
grid.463872.c,Company
grid.463873.d,Facility
grid.463874.a,Facility
grid.463875.b,Facility
grid.463876.8,Facility
grid.463877.9,Facility
grid.463878.6,Facility
grid.463879.7,Facility
grid.463880.1,Facility
grid.463881.0,Facility
grid.463882.3,Facility
grid.463883.2,Facility
grid.463884.5,Facility
grid.463885.4,Facility
grid.463886.7,Facility
grid.463887.6,Facility
grid.463888.9,Facility
grid.463889.8,Facility
grid.463890.0,Facility
grid.463891.1,Facility
grid.463892.2,Facility
grid.463893.3,Facility
grid.463894.4,Facility
grid.463895.5,Facility
grid.463896.6,Facility
grid.463897.7,Facility
grid.463898.8,Facility
grid.463899.9,Facility
grid.463900.8,Facility
grid.463901.9,Facility
grid.463902.a,Facility
grid.463903.b,Facility
grid.463904.c,Facility
grid.463905.d,Company
grid.463906.e,Facility
grid.463907.f,Facility
grid.463908.0,Company
grid.463909.1,Facility
grid.463910.9,Facility
grid.463911.8,Facility
grid.463912.b,Facility
grid.463913.a,Facility
grid.463914.d,Facility
grid.463915.c,Facility
grid.463916.f,Facility
grid.463917.e,Facility
grid.463918.1,Facility
grid.463919.0,Facility
grid.463920.a,Facility
grid.463921.b,Facility
grid.463922.8,Facility
grid.463923.9,Facility
grid.463924.e,Facility
grid.463925.f,Facility
grid.463926.c,Facility
grid.463927.d,Facility
grid.463928.2,Facility
grid.463929.3,Facility
grid.463930.b,Facility
grid.463931.a,Facility
grid.463932.9,Facility
grid.463933.8,Facility
grid.463934.f,Facility
grid.463935.e,Facility
grid.463936.d,Facility
grid.463937.c,Company
grid.463938.3,Company
grid.463939.2,Facility
grid.463940.c,Facility
grid.463941.d,Facility
grid.463942.e,Facility
grid.463943.f,Facility
grid.463944.8,Facility
grid.463945.9,Facility
grid.463946.a,Facility
grid.463947.b,Facility
grid.463948.4,Facility
grid.463949.5,Facility
grid.463950.d,Facility
grid.463951.c,Facility
grid.463952.f,Facility
grid.463953.e,Facility
grid.463954.9,Facility
grid.463955.8,Facility
grid.463956.b,Facility
grid.463957.a,Facility
grid.463958.5,Facility
grid.463959.4,Facility
grid.463960.e,Facility
grid.463961.f,Facility
grid.463962.c,Facility
grid.463963.d,Facility
grid.463964.a,Facility
grid.463965.b,Facility
grid.463966.8,Facility
grid.463967.9,Facility
grid.463968.6,Facility
grid.463969.7,Facility
grid.463970.f,Facility
grid.463971.e,Facility
grid.463972.d,Facility
grid.463973.c,Facility
grid.463974.b,Facility
grid.463975.a,Facility
grid.463976.9,Facility
grid.463977.8,Facility
grid.463978.7,Facility
grid.463979.6,Company
grid.463980.0,Facility
grid.463981.1,Facility
grid.463982.2,Facility
grid.463983.3,Government
grid.463984.4,Facility
grid.463985.5,Facility
grid.463986.6,Facility
grid.463987.7,Facility
grid.463988.8,Facility
grid.463989.9,Facility
grid.463990.1,Company
grid.463991.0,Facility
grid.463992.3,Facility
grid.463993.2,Facility
grid.463994.5,Facility
grid.463995.4,Facility
grid.463996.7,Facility
grid.463997.6,Facility
grid.463998.9,Facility
grid.463999.8,Facility
grid.464000.6,Facility
grid.464001.7,Facility
grid.464002.4,Facility
grid.464003.5,Facility
grid.464004.2,Facility
grid.464005.3,Facility
grid.464006.0,Facility
grid.464007.1,Facility
grid.464008.e,Facility
grid.464009.f,Facility
grid.464010.7,Company
grid.464011.6,Facility
grid.464012.5,Company
grid.464013.4,Company
grid.464014.3,Company
grid.464015.2,Company
grid.464016.1,Facility
grid.464017.0,Facility
grid.464018.f,Government
grid.464019.e,Facility
grid.464020.4,Company
grid.464021.5,Company
grid.464022.6,Facility
grid.464023.7,Company
grid.464024.0,Company
grid.464025.1,Company
grid.464026.2,Company
grid.464027.3,Facility
grid.464028.c,Facility
grid.464029.d,Company
grid.464030.5,Company
grid.464031.4,Facility
grid.464032.7,Company
grid.464033.6,Company
grid.464034.1,Company
grid.464035.0,Facility
grid.464036.3,Company
grid.464037.2,Company
grid.464038.d,Company
grid.464039.c,Facility
grid.464040.2,Company
grid.464041.3,Facility
grid.464042.0,Company
grid.464043.1,Facility
grid.464044.6,Company
grid.464045.7,Company
grid.464046.4,Facility
grid.464047.5,Facility
grid.464048.a,Company
grid.464049.b,Company
grid.464050.3,Facility
grid.464051.2,Facility
grid.464052.1,Facility
grid.464053.0,Facility
grid.464054.7,Company
grid.464055.6,Facility
grid.464056.5,Facility
grid.464057.4,Facility
grid.464058.b,Company
grid.464059.a,Facility
grid.464060.0,Facility
grid.464061.1,Facility
grid.464062.2,Facility
grid.464063.3,Company
grid.464064.4,Facility
grid.464065.5,Other
grid.464066.6,Company
grid.464067.7,Facility
grid.464068.8,Facility
grid.464069.9,Facility
grid.464070.1,Facility
grid.464071.0,Facility
grid.464072.3,Facility
grid.464073.2,Facility
grid.464074.5,Facility
grid.464075.4,Company
grid.464076.7,Facility
grid.464077.6,Company
grid.464078.9,Facility
grid.464079.8,Company
grid.464080.e,Facility
grid.464081.f,Company
grid.464082.c,Company
grid.464083.d,Facility
grid.464084.a,Facility
grid.464085.b,Facility
grid.464086.8,Company
grid.464087.9,Company
grid.464088.6,Facility
grid.464089.7,Facility
grid.464090.f,Facility
grid.464091.e,Company
grid.464092.d,Facility
grid.464093.c,Company
grid.464094.b,Company
grid.464095.a,Company
grid.464096.9,Facility
grid.464097.8,Company
grid.464098.7,Company
grid.464099.6,Company
grid.464100.7,Facility
grid.464101.6,Facility
grid.464102.5,Company
grid.464103.4,Facility
grid.464104.3,Other
grid.464105.2,Facility
grid.464106.1,Company
grid.464107.0,Facility
grid.464108.f,Company
grid.464109.e,Facility
grid.464110.6,Company
grid.464111.7,Facility
grid.464112.4,Facility
grid.464113.5,Company
grid.464114.2,Facility
grid.464115.3,Company
grid.464116.0,Company
grid.464117.1,Facility
grid.464118.e,Facility
grid.464119.f,Facility
grid.464120.5,Facility
grid.464121.4,Facility
grid.464122.7,Facility
grid.464123.6,Facility
grid.464124.1,Facility
grid.464125.0,Facility
grid.464126.3,Facility
grid.464127.2,Facility
grid.464128.d,Facility
grid.464129.c,Facility
grid.464130.4,Facility
grid.464131.5,Facility
grid.464132.6,Facility
grid.464133.7,Facility
grid.464134.0,Facility
grid.464135.1,Facility
grid.464136.2,Facility
grid.464137.3,Facility
grid.464138.c,Facility
grid.464139.d,Facility
grid.464140.3,Company
grid.464141.2,Company
grid.464142.1,Facility
grid.464143.0,Company
grid.464144.7,Facility
grid.464145.6,Other
grid.464146.5,Facility
grid.464147.4,Facility
grid.464148.b,Facility
grid.464149.a,Company
grid.464150.2,Facility
grid.464151.3,Facility
grid.464152.0,Facility
grid.464153.1,Company
grid.464154.6,Facility
grid.464155.7,Facility
grid.464156.4,Facility
grid.464157.5,Company
grid.464158.a,Facility
grid.464159.b,Facility
grid.464160.1,Facility
grid.464161.0,Facility
grid.464162.3,Company
grid.464163.2,Facility
grid.464164.5,Facility
grid.464165.4,Company
grid.464166.7,Facility
grid.464167.6,Facility
grid.464168.9,Company
grid.464169.8,Facility
grid.464170.0,Facility
grid.464171.1,Other
grid.464172.2,Facility
grid.464173.3,Facility
grid.464174.4,Facility
grid.464175.5,Facility
grid.464176.6,Company
grid.464177.7,Facility
grid.464178.8,Facility
grid.464179.9,Company
grid.464180.f,Facility
grid.464181.e,Facility
grid.464182.d,Company
grid.464183.c,Facility
grid.464184.b,Facility
grid.464185.a,Facility
grid.464186.9,Facility
grid.464187.8,Facility
grid.464188.7,Facility
grid.464189.6,Facility
grid.464190.e,Facility
grid.464191.f,Facility
grid.464192.c,Facility
grid.464193.d,Facility
grid.464194.a,Government
grid.464195.b,Facility
grid.464196.8,Nonprofit
grid.464197.9,Government
grid.464198.6,Facility
grid.464199.7,Facility
grid.464200.4,Healthcare
grid.464202.6,Company
grid.464203.7,Government
grid.464204.0,Healthcare
grid.464205.1,Nonprofit
grid.464206.2,Facility
grid.464207.3,Government
grid.464208.c,Facility
grid.464209.d,Facility
grid.464210.5,Government
grid.464211.4,Nonprofit
grid.464212.7,Company
grid.464213.6,Facility
grid.464214.1,Facility
grid.464215.0,Government
grid.464216.3,Company
grid.464217.2,Facility
grid.464218.d,Education
grid.464219.c,Facility
grid.464220.6,Nonprofit
grid.464221.7,Government
grid.464222.4,Other
grid.464223.5,Facility
grid.464224.2,Government
grid.464225.3,Facility
grid.464226.0,Education
grid.464227.1,Government
grid.464228.e,Government
grid.464229.f,Education
grid.464230.7,Other
grid.464231.6,Facility
grid.464232.5,Company
grid.464233.4,Other
grid.464234.3,Company
grid.464235.2,Facility
grid.464236.1,Facility
grid.464237.0,Facility
grid.464238.f,Education
grid.464239.e,Company
grid.464240.0,Facility
grid.464241.1,Company
grid.464242.2,Other
grid.464243.3,Archive
grid.464244.4,Facility
grid.464245.5,Facility
grid.464246.6,Nonprofit
grid.464247.7,Facility
grid.464248.8,Facility
grid.464249.9,Government
grid.464250.1,Facility
grid.464251.0,Other
grid.464252.3,Facility
grid.464253.2,Facility
grid.464254.5,Facility
grid.464255.4,Education
grid.464256.7,Company
grid.464257.6,Healthcare
grid.464258.9,Education
grid.464259.8,Government
grid.464260.2,Education
grid.464261.3,Government
grid.464262.0,Facility
grid.464263.1,Other
grid.464264.6,Company
grid.464265.7,Facility
grid.464266.4,Government
grid.464267.5,Facility
grid.464268.a,Nonprofit
grid.464269.b,Company
grid.464270.3,Education
grid.464271.2,Education
grid.464272.1,Facility
grid.464273.0,Government
grid.464274.7,Education
grid.464275.6,Government
grid.464276.5,Government
grid.464277.4,Government
grid.464278.b,Government
grid.464279.a,Facility
grid.464280.c,Facility
grid.464281.d,Facility
grid.464282.e,Government
grid.464283.f,Archive
grid.464284.8,Government
grid.464285.9,Government
grid.464286.a,Facility
grid.464287.b,Other
grid.464288.4,Facility
grid.464289.5,Archive
grid.464290.d,Facility
grid.464291.c,Facility
grid.464292.f,Facility
grid.464293.e,Facility
grid.464294.9,Education
grid.464295.8,Government
grid.464296.b,Facility
grid.464297.a,Healthcare
grid.464298.5,Government
grid.464299.4,Facility
grid.464300.5,Government
grid.464301.4,Facility
grid.464302.7,Facility
grid.464303.6,Other
grid.464304.1,Government
grid.464305.0,Facility
grid.464306.3,Facility
grid.464307.2,Education
grid.464308.d,Education
grid.464309.c,Government
grid.464310.4,Education
grid.464311.5,Education
grid.464312.6,Facility
grid.464313.7,Facility
grid.464314.0,Facility
grid.464315.1,Facility
grid.464316.2,Facility
grid.464317.3,Facility
grid.464318.c,Facility
grid.464319.d,Education
grid.464320.7,Education
grid.464321.6,Education
grid.464322.5,Education
grid.464323.4,Education
grid.464324.3,Government
grid.464325.2,Education
grid.464326.1,Education
grid.464327.0,Facility
grid.464328.f,Education
grid.464329.e,Education
grid.464330.6,Facility
grid.464331.7,Facility
grid.464332.4,Facility
grid.464333.5,Facility
grid.464334.2,Company
grid.464335.3,Facility
grid.464336.0,Facility
grid.464337.1,Education
grid.464338.e,Education
grid.464339.f,Facility
grid.464340.1,Education
grid.464341.0,Other
grid.464342.3,Facility
grid.464343.2,Education
grid.464344.5,Company
grid.464345.4,Nonprofit
grid.464346.7,Facility
grid.464347.6,Facility
grid.464348.9,Company
grid.464349.8,Education
grid.464350.0,Education
grid.464351.1,Facility
grid.464352.2,Facility
grid.464353.3,Education
grid.464354.4,Facility
grid.464355.5,Other
grid.464356.6,Facility
grid.464357.7,Facility
grid.464358.8,Education
grid.464359.9,Education
grid.464360.3,Facility
grid.464361.2,Facility
grid.464362.1,Facility
grid.464363.0,Facility
grid.464364.7,Facility
grid.464365.6,Government
grid.464366.5,Education
grid.464367.4,Facility
grid.464368.b,Facility
grid.464369.a,Education
grid.464370.2,Facility
grid.464371.3,Archive
grid.464372.0,Facility
grid.464373.1,Facility
grid.464374.6,Facility
grid.464375.7,Government
grid.464376.4,Education
grid.464377.5,Facility
grid.464378.a,Company
grid.464379.b,Education
grid.464380.d,Education
grid.464381.c,Facility
grid.464382.f,Government
grid.464383.e,Government
grid.464384.9,Education
grid.464385.8,Education
grid.464386.b,Facility
grid.464387.a,Education
grid.464388.5,Facility
grid.464389.4,Government
grid.464390.c,Government
grid.464391.d,Healthcare
grid.464392.e,Healthcare
grid.464393.f,Government
grid.464394.8,Government
grid.464395.9,Company
grid.464396.a,Government
grid.464397.b,Facility
grid.464398.4,Government
grid.464399.5,Facility
grid.464400.2,Facility
grid.464401.3,Facility
grid.464402.0,Education
grid.464403.1,Company
grid.464404.6,Education
grid.464405.7,Facility
grid.464406.4,Facility
grid.464407.5,Company
grid.464408.a,Government
grid.464409.b,Archive
grid.464410.3,Facility
grid.464411.2,Facility
grid.464412.1,Government
grid.464413.0,Company
grid.464414.7,Facility
grid.464415.6,Healthcare
grid.464416.5,Education
grid.464417.4,Government
grid.464418.b,Facility
grid.464419.a,Facility
grid.464420.0,Healthcare
grid.464421.1,Facility
grid.464422.2,Company
grid.464423.3,Healthcare
grid.464424.4,Nonprofit
grid.464425.5,Education
grid.464426.6,Nonprofit
grid.464427.7,Facility
grid.464428.8,Healthcare
grid.464429.9,Government
grid.464430.1,Healthcare
grid.464431.0,Facility
grid.464432.3,Archive
grid.464433.2,Facility
grid.464434.5,Facility
grid.464435.4,Government
grid.464436.7,Government
grid.464437.6,Other
grid.464438.9,Archive
grid.464439.8,Education
grid.464440.6,Facility
grid.464441.7,Education
grid.464442.4,Facility
grid.464443.5,Healthcare
grid.464444.2,Archive
grid.464445.3,Education
grid.464446.0,Education
grid.464447.1,Education
grid.464448.e,Archive
grid.464449.f,Facility
grid.464450.7,Healthcare
grid.464451.6,Facility
grid.464452.5,Facility
grid.464453.4,Facility
grid.464454.3,Facility
grid.464455.2,Facility
grid.464456.1,Facility
grid.464457.0,Facility
grid.464458.f,Government
grid.464459.e,Facility
grid.464460.4,Healthcare
grid.464461.5,Facility
grid.464462.6,Government
grid.464463.7,Facility
grid.464464.0,Company
grid.464465.1,Facility
grid.464466.2,Facility
grid.464467.3,Other
grid.464468.c,Healthcare
grid.464469.d,Facility
grid.464470.5,Government
grid.464471.4,Government
grid.464472.7,Government
grid.464473.6,Facility
grid.464474.1,Nonprofit
grid.464475.0,Archive
grid.464476.3,Government
grid.464477.2,Education
grid.464478.d,Education
grid.464479.c,Education
grid.464480.a,Education
grid.464481.b,Healthcare
grid.464482.8,Education
grid.464483.9,Education
grid.464484.e,Education
grid.464485.f,Education
grid.464486.c,Facility
grid.464487.d,Facility
grid.464488.2,Company
grid.464489.3,Education
grid.464490.b,Government
grid.464491.a,Education
grid.464492.9,Education
grid.464493.8,Facility
grid.464495.e,Education
grid.464496.d,Nonprofit
grid.464497.c,Other
grid.464498.3,Healthcare
grid.464499.2,Facility
grid.464500.3,Facility
grid.464501.2,Education
grid.464502.1,Education
grid.464503.0,Government
grid.464504.7,Healthcare
grid.464505.6,Education
grid.464506.5,Education
grid.464507.4,Education
grid.464508.b,Healthcare
grid.464509.a,Education
grid.464510.2,Education
grid.464511.3,Education
grid.464512.0,Education
grid.464513.1,Education
grid.464514.6,Education
grid.464515.7,Education
grid.464516.4,Education
grid.464517.5,Education
grid.464518.a,Education
grid.464519.b,Nonprofit
grid.464520.1,Education
grid.464521.0,Education
grid.464522.3,Government
grid.464523.2,Government
grid.464524.5,Archive
grid.464525.4,Facility
grid.464526.7,Healthcare
grid.464527.6,Facility
grid.464528.9,Facility
grid.464529.8,Healthcare
grid.464530.0,Education
grid.464531.1,Facility
grid.464532.2,Facility
grid.464533.3,Facility
grid.464534.4,Healthcare
grid.464535.5,Facility
grid.464536.6,Education
grid.464537.7,Facility
grid.464538.8,Healthcare
grid.464539.9,Facility
grid.464540.7,Healthcare
grid.464541.6,Education
grid.464542.5,Education
grid.464543.4,Healthcare
grid.464544.3,Education
grid.464545.2,Education
grid.464546.1,Nonprofit
grid.464547.0,Education
grid.464548.f,Education
grid.464549.e,Education
grid.464550.6,Other
grid.464551.7,Facility
grid.464552.4,Facility
grid.464553.5,Education
grid.464554.2,Facility
grid.464555.3,Healthcare
grid.464556.0,Facility
grid.464557.1,Government
grid.464558.e,Education
grid.464559.f,Education
grid.464560.5,Healthcare
grid.464561.4,Education
grid.464562.7,Education
grid.464563.6,Healthcare
grid.464564.1,Company
grid.464565.0,Education
grid.464566.3,Other
grid.464567.2,Facility
grid.464568.d,Education
grid.464569.c,Healthcare
grid.464570.4,Facility
grid.464571.5,Healthcare
grid.464572.6,Facility
grid.464573.7,Education
grid.464574.0,Healthcare
grid.464575.1,Healthcare
grid.464576.2,Facility
grid.464577.3,Healthcare
grid.464578.c,Healthcare
grid.464579.d,Healthcare
grid.464580.b,Education
grid.464581.a,Company
grid.464582.9,Facility
grid.464583.8,Education
grid.464584.f,Government
grid.464585.e,Healthcare
grid.464586.d,Facility
grid.464587.c,Education
grid.464588.3,Education
grid.464589.2,Education
grid.464590.a,Facility
grid.464591.b,Education
grid.464592.8,Education
grid.464593.9,Facility
grid.464594.e,Education
grid.464595.f,Education
grid.464596.c,Education
grid.464597.d,Education
grid.464598.2,Education
grid.464599.3,Education
grid.464600.0,Healthcare
grid.464601.1,Education
grid.464602.2,Facility
grid.464603.3,Facility
grid.464604.4,Facility
grid.464605.5,Facility
grid.464606.6,Healthcare
grid.464607.7,Education
grid.464608.8,Education
grid.464609.9,Healthcare
grid.464610.1,Nonprofit
grid.464611.0,Education
grid.464612.3,Facility
grid.464613.2,Education
grid.464614.5,Facility
grid.464615.4,Nonprofit
grid.464616.7,Education
grid.464617.6,Education
grid.464618.9,Education
grid.464619.8,Facility
grid.464620.2,Healthcare
grid.464621.3,Facility
grid.464622.0,Facility
grid.464623.1,Education
grid.464624.6,Government
grid.464625.7,Education
grid.464626.4,Education
grid.464627.5,Education
grid.464628.a,Education
grid.464629.b,Education
grid.464630.3,Company
grid.464631.2,Education
grid.464632.1,Facility
grid.464633.0,Facility
grid.464634.7,Education
grid.464635.6,Facility
grid.464636.5,Healthcare
grid.464637.4,Education
grid.464638.b,Facility
grid.464639.a,Education
grid.464640.4,Nonprofit
grid.464641.5,Education
grid.464642.6,Education
grid.464643.7,Facility
grid.464644.0,Facility
grid.464645.1,Nonprofit
grid.464646.2,Healthcare
grid.464647.3,Education
grid.464648.c,Education
grid.464649.d,Education
grid.464650.5,Education
grid.464651.4,Education
grid.464652.7,Education
grid.464653.6,Education
grid.464654.1,Education
grid.464655.0,Education
grid.464656.3,Facility
grid.464657.2,Education
grid.464658.d,Facility
grid.464659.c,Education
grid.464660.6,Healthcare
grid.464661.7,Education
grid.464662.4,Education
grid.464663.5,Government
grid.464664.2,Education
grid.464665.3,Education
grid.464666.0,Education
grid.464667.1,Education
grid.464668.e,Education
grid.464669.f,Education
grid.464670.7,Education
grid.464671.6,Education
grid.464672.5,Education
grid.464673.4,Healthcare
grid.464674.3,Education
grid.464675.2,Education
grid.464676.1,Education
grid.464677.0,Other
grid.464678.f,Education
grid.464679.e,Education
grid.464680.8,Education
grid.464681.9,Nonprofit
grid.464682.a,Education
grid.464683.b,Education
grid.464684.c,Government
grid.464685.d,Education
grid.464686.e,Facility
grid.464687.f,Education
grid.464688.0,Healthcare
grid.464689.1,Education
grid.464690.9,Nonprofit
grid.464691.8,Nonprofit
grid.464692.b,Nonprofit
grid.464693.a,Education
grid.464694.d,Education
grid.464695.c,Education
grid.464696.f,Education
grid.464697.e,Facility
grid.464698.1,Education
grid.464699.0,Education
grid.464700.1,Education
grid.464701.0,Education
grid.464702.3,Facility
grid.464703.2,Education
grid.464704.5,Education
grid.464705.4,Education
grid.464706.7,Education
grid.464707.6,Education
grid.464708.9,Education
grid.464709.8,Other
grid.464710.0,Education
grid.464711.1,Facility
grid.464712.2,Education
grid.464713.3,Education
grid.464714.4,Education
grid.464715.5,Education
grid.464716.6,Education
grid.464717.7,Healthcare
grid.464718.8,Healthcare
grid.464719.9,Healthcare
grid.464720.3,Education
grid.464721.2,Government
grid.464722.1,Government
grid.464723.0,Company
grid.464724.7,Healthcare
grid.464725.6,Company
grid.464726.5,Company
grid.464727.4,Company
grid.464728.b,Education
grid.464729.a,Company
grid.464730.2,Nonprofit
grid.464731.3,Education
grid.464732.0,Company
grid.464733.1,Government
grid.464734.6,Company
grid.464735.7,Nonprofit
grid.464736.4,Company
grid.464737.5,Company
grid.464738.a,Nonprofit
grid.464739.b,Nonprofit
grid.464740.5,Company
grid.464741.4,Company
grid.464742.7,Government
grid.464743.6,Facility
grid.464744.1,Healthcare
grid.464745.0,Government
grid.464746.3,Healthcare
grid.464747.2,Nonprofit
grid.464748.d,Company
grid.464749.c,Government
grid.464750.4,Education
grid.464751.5,Company
grid.464752.6,Facility
grid.464753.7,Education
grid.464754.0,Healthcare
grid.464755.1,Company
grid.464756.2,Government
grid.464757.3,Other
grid.464758.c,Company
grid.464759.d,Facility
grid.464760.7,Facility
grid.464761.6,Company
grid.464762.5,Facility
grid.464763.4,Education
grid.464764.3,Government
grid.464765.2,Government
grid.464766.1,Company
grid.464767.0,Nonprofit
grid.464768.f,Company
grid.464769.e,Facility
grid.464770.6,Company
grid.464771.7,Government
grid.464772.4,Nonprofit
grid.464773.5,Government
grid.464774.2,Education
grid.464775.3,Other
grid.464776.0,Government
grid.464777.1,Nonprofit
grid.464778.e,Government
grid.464779.f,Education
grid.464780.9,Facility
grid.464781.8,Archive
grid.464782.b,Healthcare
grid.464783.a,Other
grid.464784.d,Other
grid.464785.c,Government
grid.464786.f,Company
grid.464787.e,Company
grid.464788.1,Company
grid.464789.0,Facility
grid.464790.8,Company
grid.464791.9,Government
grid.464792.a,Company
grid.464793.b,Government
grid.464794.c,Facility
grid.464795.d,Facility
grid.464796.e,Facility
grid.464797.f,Company
grid.464798.0,Nonprofit
grid.464799.1,Government
grid.464800.e,Healthcare
grid.464801.f,Other
grid.464802.c,Company
grid.464803.d,Company
grid.464804.a,Education
grid.464805.b,Company
grid.464806.8,Company
grid.464807.9,Company
grid.464808.6,Facility
grid.464809.7,Nonprofit
grid.464810.f,Facility
grid.464811.e,Company
grid.464812.d,Facility
grid.464813.c,Facility
grid.464814.b,Company
grid.464815.a,Healthcare
grid.464816.9,Facility
grid.464817.8,Facility
grid.464818.7,Company
grid.464819.6,Company
grid.464820.c,Facility
grid.464821.d,Company
grid.464822.e,Nonprofit
grid.464823.f,Company
grid.464824.8,Company
grid.464825.9,Other
grid.464826.a,Facility
grid.464827.b,Company
grid.464828.4,Other
grid.464829.5,Healthcare
grid.464830.d,Nonprofit
grid.464831.c,Nonprofit
grid.464832.f,Facility
grid.464833.e,Other
grid.464834.9,Company
grid.464835.8,Government
grid.464836.b,Healthcare
grid.464837.a,Education
grid.464838.5,Government
grid.464839.4,Healthcare
grid.464840.a,Facility
grid.464841.b,Nonprofit
grid.464842.8,Education
grid.464843.9,Education
grid.464844.e,Facility
grid.464845.f,Education
grid.464846.c,Nonprofit
grid.464847.d,Facility
grid.464848.2,Education
grid.464849.3,Other
grid.464850.b,Facility
grid.464851.a,Facility
grid.464852.9,Nonprofit
grid.464853.8,Company
grid.464854.f,Education
grid.464855.e,Education
grid.464856.d,Company
grid.464857.c,Education
grid.464858.3,Education
grid.464859.2,Facility
grid.464860.8,Education
grid.464861.9,Company
grid.464862.a,Education
grid.464863.b,Healthcare
grid.464864.c,Education
grid.464865.d,Government
grid.464866.e,Nonprofit
grid.464867.f,Company
grid.464868.0,Government
grid.464869.1,Facility
grid.464870.9,Company
grid.464871.8,Other
grid.464872.b,Company
grid.464873.a,Facility
grid.464874.d,Company
grid.464875.c,Facility
grid.464876.f,Government
grid.464877.e,Government
grid.464878.1,Company
grid.464879.0,Other
grid.464880.6,Other
grid.464881.7,Government
grid.464882.4,Other
grid.464883.5,Other
grid.464884.2,Company
grid.464885.3,Education
grid.464886.0,Education
grid.464887.1,Government
grid.464888.e,Education
grid.464889.f,Healthcare
grid.464890.7,Company
grid.464891.6,Government
grid.464892.5,Government
grid.464893.4,Government
grid.464894.3,Company
grid.464895.2,Government
grid.464896.1,Company
grid.464897.0,Company
grid.464898.f,Education
grid.464899.e,Education
grid.464900.f,Nonprofit
grid.464901.e,Education
grid.464902.d,Government
grid.464903.c,Education
grid.464904.b,Education
grid.464905.a,Education
grid.464906.9,Other
grid.464907.8,Education
grid.464908.7,Company
grid.464909.6,Healthcare
grid.464910.e,Facility
grid.464911.f,Company
grid.464912.c,Education
grid.464913.d,Government
grid.464914.a,Education
grid.464915.b,Company
grid.464916.8,Education
grid.464917.9,Government
grid.464918.6,Nonprofit
grid.464919.7,Company
grid.464920.d,Education
grid.464921.c,Company
grid.464922.f,Healthcare
grid.464923.e,Company
grid.464924.9,Nonprofit
grid.464925.8,Education
grid.464926.b,Other
grid.464927.a,Education
grid.464928.5,Education
grid.464929.4,Nonprofit
grid.464930.c,Government
grid.464931.d,Government
grid.464932.e,Nonprofit
grid.464933.f,Company
grid.464934.8,Education
grid.464935.9,Company
grid.464936.a,Healthcare
grid.464937.b,Education
grid.464938.4,Education
grid.464939.5,Healthcare
grid.464940.b,Education
grid.464941.a,Education
grid.464942.9,Company
grid.464943.8,Government
grid.464944.f,Company
grid.464945.e,Company
grid.464946.d,Company
grid.464947.c,Government
grid.464948.3,Facility
grid.464949.2,Other
grid.464950.a,Healthcare
grid.464951.b,Nonprofit
grid.464952.8,Archive
grid.464953.9,Education
grid.464954.e,Facility
grid.464955.f,Other
grid.464956.c,Company
grid.464957.d,Government
grid.464958.2,Healthcare
grid.464959.3,Healthcare
grid.464960.9,Government
grid.464961.8,Company
grid.464962.b,Company
grid.464963.a,Facility
grid.464964.d,Company
grid.464965.c,Education
grid.464966.f,Company
grid.464967.e,Other
grid.464968.1,Facility
grid.464969.0,Education
grid.464970.8,Facility
grid.464971.9,Education
grid.464972.a,Education
grid.464973.b,Education
grid.464974.c,Nonprofit
grid.464975.d,Company
grid.464976.e,Company
grid.464976.e,Education
grid.464978.0,Company
grid.464979.1,Government
grid.464981.6,Education
grid.464982.5,Other
grid.464983.4,Company
grid.464984.3,Education
grid.464985.2,Education
grid.464986.1,Company
grid.464987.0,Company
grid.464988.f,Healthcare
grid.464989.e,Government
grid.464990.6,Education
grid.464991.7,Government
grid.464992.4,Government
grid.464993.5,Government
grid.464994.2,Company
grid.464995.3,Company
grid.464996.0,Company
grid.464997.1,Company
grid.464998.e,Facility
grid.464999.f,Company
grid.465000.7,Education
grid.465001.6,Education
grid.465002.5,Government
grid.465003.4,Education
grid.465004.3,Government
grid.465005.2,Company
grid.465006.1,Company
grid.465007.0,Education
grid.465008.f,Company
grid.465009.e,Facility
grid.465010.6,Other
grid.465011.7,Nonprofit
grid.465012.4,Facility
grid.465013.5,Facility
grid.465014.2,Education
grid.465015.3,Education
grid.465016.0,Facility
grid.465017.1,Company
grid.465018.e,Facility
grid.465019.f,Facility
grid.465020.5,Education
grid.465021.4,Other
grid.465022.7,Facility
grid.465023.6,Facility
grid.465024.1,Company
grid.465025.0,Healthcare
grid.465026.3,Education
grid.465027.2,Education
grid.465028.d,Facility
grid.465029.c,Facility
grid.465030.4,Company
grid.465031.5,Company
grid.465032.6,Facility
grid.465033.7,Company
grid.465034.0,Company
grid.465035.1,Healthcare
grid.465036.2,Facility
grid.465037.3,Nonprofit
